ID	Name	DisplayName	 c.Description	Type	AssemblyName
da68eceb-87ec-49de-a5f4-f31d70376ca2	ARPeriodCloseBP	ARPeriodCloseBP		BP	UFIDA.U9.AR.ARBP
46f73825-5756-4c97-a815-adea4cc67114	ARPostBP	ARPostBP		BP	UFIDA.U9.AR.ARBP
c5ece11a-619b-48e2-938a-849ba0c8c99c	ARStatisticBP	ARStatisticBP		BP	UFIDA.U9.AR.ARBP
b3643263-6fbe-48cd-b8ee-8dd5d6cddb56	ARXGALBP	ARXGALBP		BP	UFIDA.U9.AR.ARBP
32b321cb-e584-4faf-93a5-c51b880739dc	BadDebtHappenBP	BadDebtHappenBP		BP	UFIDA.U9.AR.ARBP
7976ad1a-796a-4001-9876-e400d5dd65e5	BadDebtRecoveryBP	BadDebtRecoveryBP		BP	UFIDA.U9.AR.ARBP
1073b6ac-9d6f-483b-99fe-e7aed43b2341	BadDebtReserveBP	BadDebtReserveBP		BP	UFIDA.U9.AR.ARBP
d4dde61f-b277-4668-b99e-86d14d382938	BadDebtReserveDetailBP	BadDebtReserveDetailBP		BP	UFIDA.U9.AR.ARBP
9bec9e65-5de9-41dc-86a3-5d52e777c183	ARReverse	ARReverse		BP	UFIDA.U9.AR.ARBP
aeb0a17d-323d-478a-bdc1-1a800b08d586	ReceivalBP	ReceivalBP		BP	UFIDA.U9.AR.ARBP
3911ca05-3777-4318-948f-e00cf35d7b3c	ToGLBP	ToGLBP		BP	UFIDA.U9.AR.ARBP
46a627bd-6bf7-4f46-903e-e4c41287bd29	ARQueryBE	ARQueryBE		BE	UFIDA.U9.AR.ARQueryBE
e464053e-f60d-4c5a-bf2f-f761c9925d86	ARQueryBP	ARQueryBP		BP	UFIDA.U9.AR.ARQueryBP
f6ed3fd1-1613-4d5d-97b1-193fd9affadd	CEException	CEException		BE	UFIDA.U9.CE.CEBE
ae40d22f-8727-4f14-8917-d958d56ae3d7	CELimitBE	CELimitBE		BE	UFIDA.U9.CE.CEBE
f1d6388a-174f-4e10-967a-930be60d85b1	CELimitTypeBE	CELimitTypeBE		BE	UFIDA.U9.CE.CEBE
d8bd12df-8f88-4821-bcdc-b416b85a6416	CEBP	CEBP		BP	UFIDA.U9.CE.CEBP
eeed71de-d71d-4679-a689-d29740be3cd7	CEDocProcessBP	CEDocProcessBP		BP	UFIDA.U9.CE.CEBP
21e4e449-8f1a-471a-9f4b-6c38ec96dcad	DTOs	DTOs		BP	UFIDA.U9.CE.CEBP
01671467-d1e2-415f-b2db-279f38cc2aea	CFPDTOs	CFPDTOs		BE	UFIDA.U9.CFP.CFPBE
b72031c3-1b1d-4f9e-a41c-70681abfab16	CFPEnums	CFPEnums		BE	UFIDA.U9.CFP.CFPBE
930f3d17-bdf3-4c95-bf5e-3c4bccc7098d	CFPExceptions	CFPExceptions		BE	UFIDA.U9.CFP.CFPBE
49379bf6-640e-4095-bab6-651a79aba401	CFPForecastResultBE	CFPForecastResultBE		BE	UFIDA.U9.CFP.CFPBE
b939d074-f5f5-4b06-bc13-f5434df11cac	CFPForecastSrcAndItemBE	CFPForecastSrcAndItemBE		BE	UFIDA.U9.CFP.CFPBE
8425686d-be43-48e1-a3b6-7434658332e7	CFPForecastTemplateBE	CFPForecastTemplateBE		BE	UFIDA.U9.CFP.CFPBE
ef216a19-c9c5-4a08-be12-41a17e1e5164	CFPForecastVersionBE	CFPForecastVersionBE		BE	UFIDA.U9.CFP.CFPBE
d28e26c8-6306-4a95-86af-b04e7d2395a3	CFPNMReserveBE	CFPNMReserveBE		BE	UFIDA.U9.CFP.CFPBE
46b76d7d-8482-4ce1-9981-2aaeb1d3a0fc	CFPPlanControlDefBE	CFPPlanControlDefBE		BE	UFIDA.U9.CFP.CFPBE
8393a668-8876-4a60-a779-f11177757a8a	CFPPlanDetailBE	CFPPlanDetailBE		BE	UFIDA.U9.CFP.CFPBE
a703617d-d829-4910-a201-6659220b1e50	CFPPlanDocType	CFPPlanDocType		BE	UFIDA.U9.CFP.CFPBE
de46d613-8a89-426c-9749-4e28ca8e46e8	CFPPlanExeDetailBE	CFPPlanExeDetailBE		BE	UFIDA.U9.CFP.CFPBE
7b4dd467-c0ce-4450-b4e1-8c21a7775664	CFPPlanPerForPerBE	CFPPlanPerForPerBE		BE	UFIDA.U9.CFP.CFPBE
2f8140fd-2854-4691-b10f-f9028d65d7d4	CFPReceiveAllocateBE	CFPReceiveAllocateBE		BE	UFIDA.U9.CFP.CFPBE
c44e69ac-b4ef-4a1e-8c43-39a2f4374a76	CFPTableDTO	CFPTableDTO		BE	UFIDA.U9.CFP.CFPBE
f38a21cf-cdc2-44e7-bd8a-f45c1d45b399	CFPTempTableBE	CFPTempTableBE		BE	UFIDA.U9.CFP.CFPBE
f6125690-549f-4ca7-83b9-4bdeff2f1bd7	CFPCommonBP	CFPCommonBP		BP	UFIDA.U9.CFP.CFPBP
d7bb88bc-1543-491f-adbb-2959585f490b	CFPForecastVersionDelBP	CFPForecastVersionDelBP		BP	UFIDA.U9.CFP.CFPBP
f98ab36a-a73f-4812-84e4-a04f13384781	CFPPlanControlDefBP	CFPPlanControlDefBP		BP	UFIDA.U9.CFP.CFPBP
597c9d41-da12-434a-a101-1bbffababb53	CFPPlanPerForPerBP	CFPPlanPerForPerBP		BP	UFIDA.U9.CFP.CFPBP
8fca3817-e5e8-4bfd-9282-a98b55e453ce	CFPPlanRecBP	CFPPlanRecBP		BP	UFIDA.U9.CFP.CFPBP
6cfa11f9-9f2c-4bab-9f7b-7a874ec10726	CFPPlanSeparateBP	CFPPlanSeparateBP		BP	UFIDA.U9.CFP.CFPBP
3b7c3f0b-488a-452b-8616-3171d58bf92d	CFPTempTableBP	CFPTempTableBP		BP	UFIDA.U9.CFP.CFPBP
453a7357-0510-4e87-9b78-fe92f0a0b304	ForecastSrcDataBP	ForecastSrcDataBP		BP	UFIDA.U9.CFP.CFPBP
e5c64006-e16d-40ab-bfc9-7a7052293208	ForecastVersionBP	ForecastVersionBP		BP	UFIDA.U9.CFP.CFPBP
7f60b208-50c7-495b-9ca2-8e8dce4ab94f	PlanDetailBP	PlanDetailBP		BP	UFIDA.U9.CFP.CFPBP
1c6c9e0b-ac7e-431d-aeba-93bb37c7d988	ValidateCFPParamBP	ValidateCFPParamBP		BP	UFIDA.U9.CFP.CFPBP
ef19f3bf-ec4e-4598-9a4f-7cd4af9cd881	CMBankAccBalBE	CMBankAccBalBE		BE	UFIDA.U9.CM.CMBE
b83c777b-f366-48b8-aa5c-3ffc9d74a6bd	CMBankAccPerBeginBE	CMBankAccPerBeginBE		BE	UFIDA.U9.CM.CMBE
a7082b01-1b8e-4857-b79c-2c1ad148f94b	CMBankCheckBE	CMBankCheckBE		BE	UFIDA.U9.CM.CMBE
50cb678f-935a-4c29-a0f6-48ad4ce773bb	CMBankCheckInterfaceBE	CMBankCheckInterfaceBE		BE	UFIDA.U9.CM.CMBE
80efab10-55fc-4e4e-97ca-beb0ee5d4bec	CMBankCheckResultBE	CMBankCheckResultBE		BE	UFIDA.U9.CM.CMBE
257c2686-728b-440c-aaf6-b2ead0b266d7	CMBankDiaryBE	CMBankDiaryBE		BE	UFIDA.U9.CM.CMBE
c7ea69c4-a899-4cf7-b19a-7b28f138284e	CMBankTransCode	CMBankTransCode		BE	UFIDA.U9.CM.CMBE
143aafa3-e943-4d60-b890-d3720f1f06ec	CMBillBE	CMBillBE		BE	UFIDA.U9.CM.CMBE
41a95e6f-7c21-415f-831c-d69329588b37	CMCashBalanceBE	CMCashBalanceBE		BE	UFIDA.U9.CM.CMBE
e7ed55c7-4786-4130-aa87-7735cdfd83da	CMCashDiaryBE	CMCashDiaryBE		BE	UFIDA.U9.CM.CMBE
b2415c60-3a07-4216-b8d8-d609240382f3	CMCashPerBegin	CMCashPerBegin		BE	UFIDA.U9.CM.CMBE
e2d41d60-5ab6-4c60-b018-79e7917f27d4	CMCashStoreLimitBE	CMCashStoreLimitBE		BE	UFIDA.U9.CM.CMBE
dde2979b-534a-441d-bb31-d225e1ed0459	CMCashTrans	CMCashTrans		BE	UFIDA.U9.CM.CMBE
84cd282b-8ac4-40fb-b6cb-29d3f060f711	CMCashTransDocType	CMCashTransDocType		BE	UFIDA.U9.CM.CMBE
719c3072-de19-4367-965b-1cd318626085	CMDailyClosed	CMDailyClosed		BE	UFIDA.U9.CM.CMBE
8ec3ed96-828f-4035-86d3-bc83e11ae933	CMDrawBE	CMDrawBE		BE	UFIDA.U9.CM.CMBE
b103ce8a-abde-482f-92d6-6e52656656e1	CMDrawDocTypeBE	CMDrawDocTypeBE		BE	UFIDA.U9.CM.CMBE
8f70bca8-538b-467c-813e-5b4751a8ebb1	CMNetPayChange	CMNetPayChange		BE	UFIDA.U9.CM.CMBE
354f0171-d1ee-4486-870d-da98e98b6c2e	CMNetPayChangeDocType	CMNetPayChangeDocType		BE	UFIDA.U9.CM.CMBE
affb2223-03dc-4907-a31e-3e8b54ef1939	CMNetBankBE	CMNetBankBE		BE	UFIDA.U9.CM.CMBE
e5e98c82-b2fc-4be6-b90f-246355f44ca2	CMNBPayDocType	CMNBPayDocType		BE	UFIDA.U9.CM.CMBE
3df2937d-1240-4cc5-b8a3-58e2fa8f890c	CMNetBankConfigBE	CMNetBankConfigBE		BE	UFIDA.U9.CM.CMBE
f2f36d75-316c-4046-9079-c574cf9e85a2	CMNBCurrencyCorrespondBE	CMNBCurrencyCorrespondBE		BE	UFIDA.U9.CM.CMBE
75736ce0-98e5-4b9d-9308-bdb82aaa9727	CMPayBE	CMPayBE		BE	UFIDA.U9.CM.CMBE
da02f43f-ed2c-44b4-a0a2-c595d4bb30b6	CMPayDocTypeBE	CMPayDocTypeBE		BE	UFIDA.U9.CM.CMBE
f5b3bbc4-5033-4c4f-9993-d892aeb06332	CMRcvBE	CMRcvBE		BE	UFIDA.U9.CM.CMBE
8f700a70-4e43-4cfe-81c1-4f4e15d30770	CMRcvDocTypeBE	CMRcvDocTypeBE		BE	UFIDA.U9.CM.CMBE
7c8df2ac-cd07-4c17-b986-dec01206f9f7	CMSalaryBE	CMSalaryBE		BE	UFIDA.U9.CM.CMBE
5c2aab06-2a84-4d7e-8895-4ffb9b241534	CMSalaryDocTypeBE	CMSalaryDocTypeBE		BE	UFIDA.U9.CM.CMBE
2913ee07-9a47-4f6e-9f3a-17a4154472ad	CMSaveBE	CMSaveBE		BE	UFIDA.U9.CM.CMBE
ee05603c-e6ce-47ba-82f2-fc4051f513bc	CMSaveDocTypeBE	CMSaveDocTypeBE		BE	UFIDA.U9.CM.CMBE
5d44823b-8369-4ca7-8e1e-e53e8dc89af2	CMToGL	CMToGL		BE	UFIDA.U9.CM.CMBE
a9209739-a244-4137-ab02-5f748cd22674	CMToGLDocTypeBE	CMToGLDocTypeBE		BE	UFIDA.U9.CM.CMBE
8b176c45-50ee-47a9-a527-300a6569d125	CMTransBE	CMTransBE		BE	UFIDA.U9.CM.CMBE
b24d110d-13d9-433d-89be-317d2097e123	CMTransDocTypeBE	CMTransDocTypeBE		BE	UFIDA.U9.CM.CMBE
97dc878e-5eaf-42eb-b72e-ea421eaed22c	CMXGALBE	CMXGALBE		BE	UFIDA.U9.CM.CMBE
536970b8-7f7f-434f-a2dd-3032a7f2af94	CMXGALDocTypeBE	CMXGALDocTypeBE		BE	UFIDA.U9.CM.CMBE
7f8d60ea-7b63-4401-b3b7-b5c06ab1af05	CM_DTOs	CM_DTOs		BE	UFIDA.U9.CM.CMBE
77b40fb3-ed86-4f69-abf0-69ada992b861	CM_Enums	CM_Enums		BE	UFIDA.U9.CM.CMBE
d3002f6b-e7e2-4168-a36d-6c675d289616	CM_Exceptions	CM_Exceptions		BE	UFIDA.U9.CM.CMBE
33212456-638e-468f-aed4-b76471173599	CMBankDiary	CMBankDiary		BP	UFIDA.U9.CM.CMBP
8fd6817b-44b0-41ea-b8e6-25882333016c	CMBatchCreateAAI	CMBatchCreateAAI		BP	UFIDA.U9.CM.CMBP
1c327e9e-ae0e-448f-9bef-e2ea057fcfae	CMBillBP	CMBillBP		BP	UFIDA.U9.CM.CMBP
fbf9b933-844a-4bce-a31c-c4b0a82d709c	CMCashDiary	CMCashDiary		BP	UFIDA.U9.CM.CMBP
78d19b5d-00e8-40c3-bc33-b300e88a71d8	CMCheck	CMCheck		BP	UFIDA.U9.CM.CMBP
33e89011-ba88-4a94-bd77-fce684d38fa0	CMNetBank	CMNetBank		BP	UFIDA.U9.CM.CMBP
9b936df3-b904-432c-b042-016fe2dbc651	CMProfileBP	CMProfileBP		BP	UFIDA.U9.CM.CMBP
6492008a-8689-48d1-a7de-faa9b6b77675	CMSysControlBP	CMSysControlBP		BP	UFIDA.U9.CM.CMBP
f77b5496-dd38-4538-8181-744bbc335a2e	CMXGALBP	CMXGALBP		BP	UFIDA.U9.CM.CMBP
e7581ed8-f230-4797-a00b-2fc005161b47	DailyClosed	DailyClosed		BP	UFIDA.U9.CM.CMBP
7a223992-8ed5-4c76-9e33-7ae55fc5f441	ForQuery	ForQuery		BP	UFIDA.U9.CM.CMBP
585688ea-1baa-423e-9458-0d8861a468dd	ForRptBP	ForRptBP		BP	UFIDA.U9.CM.CMBP
6c85efe5-02d3-420c-ad47-694e08ad6d3f	ForUI	ForUI		BP	UFIDA.U9.CM.CMBP
98618684-bbd5-4169-bd91-1ac205c1f333	RegisterDiary	RegisterDiary		BP	UFIDA.U9.CM.CMBP
4e8766cb-3627-4f0c-8d91-1ed495424c81	CMToGL	CMToGL		BP	UFIDA.U9.CM.CMBP
b8bd60b2-e5db-4f0b-a0eb-fa6b78a06601	CMBatchCreateAAIQueryQryBP	CMBatchCreateAAIQueryQryBP		BP	UFIDA.U9.CM.CMQryBP
a6951c26-02b8-45bf-b6d8-c38f34d40f85	CMQueryBankAccBalQryBP	CMQueryBankAccBalQryBP		BP	UFIDA.U9.CM.CMQryBP
d163974c-de72-4fad-b3bc-bb29c93a04ca	CMQueryBankDiaryQryBP	CMQueryBankDiaryQryBP		BP	UFIDA.U9.CM.CMQryBP
c8ea8d9f-be9e-46a4-a277-e01fffc0fb1d	CMQueryCashAccountQryBP	CMQueryCashAccountQryBP		BP	UFIDA.U9.CM.CMQryBP
8895a6d1-4617-4268-9c51-bae9a7ca4eeb	CMQueryCashBalanceQryBP	CMQueryCashBalanceQryBP		BP	UFIDA.U9.CM.CMQryBP
b258e7c8-0d07-47fd-ba7e-3bbdabedef7f	CMQueryCashDiaryQryBP	CMQueryCashDiaryQryBP		BP	UFIDA.U9.CM.CMQryBP
ede7a967-e157-47fc-8448-cabe438266f1	CMWebBankAccBalQryBP	CMWebBankAccBalQryBP		BP	UFIDA.U9.CM.CMQryBP
2842714b-5059-4ccf-9358-692e91a6a1cb	CMWebBankTransDetailQryBP	CMWebBankTransDetailQryBP		BP	UFIDA.U9.CM.CMQryBP
e0188eae-763d-4cf2-9f44-2e5fca74e4fb	CMWebBankTransStateQryBP	CMWebBankTransStateQryBP		BP	UFIDA.U9.CM.CMQryBP
d0bf277f-ff6f-4743-bc00-316e31a8dbcc	ERApplyBE	ERApplyBE		BE	UFIDA.U9.ER.ERBE
22d6eb4e-fccb-4899-919e-106b65264e94	ER_DTOs	ER_DTOs		BE	UFIDA.U9.ER.ERBE
44f85d3a-eafc-45e0-8528-49746b77f032	ER_Enums	ER_Enums		BE	UFIDA.U9.ER.ERBE
44f4678d-ec62-4ef0-a47d-0d6d62746633	ER_Exception	ER_Exception		BE	UFIDA.U9.ER.ERBE
75e358a1-df61-4693-9496-35d0f0e72a95	ER_Validator	ER_Validator		BE	UFIDA.U9.ER.ERBE
0e1a6d64-d959-40c5-9448-bf05c0b4d6cd	ERTempLoanCreditDocTypeBE	ERTempLoanCreditDocTypeBE		BE	UFIDA.U9.ER.ERBE
e038da3f-e46b-4c6c-8dee-bd48c75ebcdf	ExpensePlanDocTypeBE	ExpensePlanDocTypeBE		BE	UFIDA.U9.ER.ERBE
a12e8f93-0ae7-491f-84ba-b4d8721222d9	ExpenseRequestDocTypeBE	ExpenseRequestDocTypeBE		BE	UFIDA.U9.ER.ERBE
04541996-47bf-41fc-bdbc-8feb57775ca2	LoanDocTypeBE	LoanDocTypeBE		BE	UFIDA.U9.ER.ERBE
5d665bc3-5b17-4e95-8b56-9f83468b41a0	LoanPayingDocTypeBE	LoanPayingDocTypeBE		BE	UFIDA.U9.ER.ERBE
853e2eb8-0559-4320-b322-4982530424f6	PayBillDocTypeBE	PayBillDocTypeBE		BE	UFIDA.U9.ER.ERBE
62dc9edd-e5ff-4a79-8022-38a493bdaffd	ReimburseBillDocTypeBE	ReimburseBillDocTypeBE		BE	UFIDA.U9.ER.ERBE
b708acf6-61b4-49c7-b869-545f05e5c123	LoanCreditBE	LoanCreditBE		BE	UFIDA.U9.ER.ERBE
a462e48b-b092-45ae-a023-f5914d45e115	LoanCreditTotalBE	LoanCreditTotalBE		BE	UFIDA.U9.ER.ERBE
00556999-1209-4b94-bfe1-2c9aa5c2bf78	LoanCreditTotalLoanRecordBE	LoanCreditTotalLoanRecordBE		BE	UFIDA.U9.ER.ERBE
bb1a4b87-6be2-42c8-a08c-a2094245067d	ERPayBillBE	ERPayBillBE		BE	UFIDA.U9.ER.ERBE
83a4ffc6-1029-4e57-bea8-07c69c5623fb	ReimburseBillARAPInfoBE	ReimburseBillARAPInfoBE		BE	UFIDA.U9.ER.ERBE
4364c018-d5cb-401f-b331-7ff238c15336	ReimburseBillBE	ReimburseBillBE		BE	UFIDA.U9.ER.ERBE
c1d089ea-4142-4802-953f-4e7831969469	ReimburseCashierConfirmedBE	ReimburseCashierConfirmedBE		BE	UFIDA.U9.ER.ERBE
a599a84b-a3d3-4360-8f86-891117cf4b0c	ERTempLoanChangeBill	ERTempLoanChangeBill		BE	UFIDA.U9.ER.ERBE
0e1a6d64-d959-40c5-9448-bf05c0b4d6cd	ERTempLoanCreditDocType	ERTempLoanCreditDocType		BE	UFIDA.U9.ER.ERBE
eafe0223-d960-438e-a9b9-07d9a841bc31	ERToGL	ERToGL		BE	UFIDA.U9.ER.ERBE
51872f8d-9dc9-4705-b77d-c6728b104de6	ERToGLBillType	ERToGLBillType		BE	UFIDA.U9.ER.ERBE
eced889d-74a7-4b92-baa7-c9a95c9bec2b	ExeSrcDocInfoBE	ExeSrcDocInfoBE		BE	UFIDA.U9.ER.ERBE
2efdda72-f28a-4009-aaa8-c45ee75a65e6	ExpensePlanBE	ExpensePlanBE		BE	UFIDA.U9.ER.ERBE
2d2b7566-8338-496a-8b68-a4a317c262f2	ExpensePlanVerBE	ExpensePlanVerBE		BE	UFIDA.U9.ER.ERBE
9c9350ef-7bd9-4828-b543-1de20881e4c9	ExpenseRequestBE	ExpenseRequestBE		BE	UFIDA.U9.ER.ERBE
a3baa933-604d-4b18-82b8-87341ee421c6	ExpenseRequestLoanRecordBE	ExpenseRequestLoanRecordBE		BE	UFIDA.U9.ER.ERBE
dd95fc04-1ef2-42a3-a540-c58252d580a6	ExpenseRequestReimburseRecordBE	ExpenseRequestReimburseRecordBE		BE	UFIDA.U9.ER.ERBE
ee0f8a21-0a22-4f7e-a307-3e07c2ec0955	CashierConfirmPayBE	CashierConfirmPayBE		BE	UFIDA.U9.ER.ERBE
84c560a9-6afe-4a28-af28-24ca6c79ef3e	LoanBillBE	LoanBillBE		BE	UFIDA.U9.ER.ERBE
98e1ca59-d0cb-4876-91e6-c238c8f4e0ee	LoanPayingBE	LoanPayingBE		BE	UFIDA.U9.ER.ERBE
8b3b74f0-fbce-4e0b-aa50-ef60b860fbc9	PeriodClose	PeriodClose		BE	UFIDA.U9.ER.ERBE
8af88ca5-40a9-46cf-af06-eac49131e9b3	CashierTaskBP	CashierTaskBP		BP	UFIDA.U9.ER.ERBP
afbb2c2a-9db2-43fc-a30b-3994fa6c7c47	ERBatchCreateAAIBP	ERBatchCreateAAIBP		BP	UFIDA.U9.ER.ERBP
3da40c5b-3501-484d-ab36-c464979832ad	ERCommonBP	ERCommonBP		BP	UFIDA.U9.ER.ERBP
e3d43b11-96fa-4b28-a0d8-00bda4f7678c	ERProfileBP	ERProfileBP		BP	UFIDA.U9.ER.ERBP
ae27e84f-fc6a-40c8-83a3-fc776919c4d3	ExpensePlanDocTypeBP	ExpensePlanDocTypeBP		BP	UFIDA.U9.ER.ERBP
87d9ee90-eb06-42ff-9e37-92f4c9eee8e6	ERPayBillBP	ERPayBillBP		BP	UFIDA.U9.ER.ERBP
a5599f10-2c3f-4455-a0c5-c672bec4cdc2	ERPeriodCloseBP	ERPeriodCloseBP		BP	UFIDA.U9.ER.ERBP
a2c0ab5a-6ce7-45dc-9f42-1aa8879db31c	ERSysControlBP	ERSysControlBP		BP	UFIDA.U9.ER.ERBP
e5fdb51b-d2a4-443d-b120-d7d1825ac38e	ReimburseBP	ReimburseBP		BP	UFIDA.U9.ER.ERBP
c267595a-26ce-4de0-b740-083c1d700e60	ERTempLoanChangeBillBP	ERTempLoanChangeBillBP		BP	UFIDA.U9.ER.ERBP
1903a226-b0e5-422b-9278-91414cb11238	ERToGLBP	ERToGLBP		BP	UFIDA.U9.ER.ERBP
f0b751e8-7b18-468c-8f61-cec9b5efc334	ExpensePlanBP	ExpensePlanBP		BP	UFIDA.U9.ER.ERBP
7855d998-f5ee-4f0b-a4d6-b24e01741265	ExpenseRequestBP	ExpenseRequestBP		BP	UFIDA.U9.ER.ERBP
0ecb12c0-b5f6-481c-b929-2182b55bd909	LoanBillBP	LoanBillBP		BP	UFIDA.U9.ER.ERBP
cae46c7c-08d2-42fa-96d8-68c1786a9ea7	LoanPayingBP	LoanPayingBP		BP	UFIDA.U9.ER.ERBP
884988ca-e963-4674-8c34-b4c205db9413	PBLoanBillBP	PBLoanBillBP		BP	UFIDA.U9.ER.ERBP
699db520-6020-4d24-bade-35e5d3d373ce	TempLoanCreditBP	TempLoanCreditBP		BP	UFIDA.U9.ER.ERBP
51f08d10-6ea2-4ae8-a092-d009e158d874	CashierTaskQryBP	CashierTaskQryBP		BP	UFIDA.U9.ER.ERQueryBP
614541ed-3c50-4218-a3a7-770e96f233d1	FNCommissionPaymentBE	FNCommissionPaymentBE		BE	UFIDA.U9.FN.FNBE
166383ee-9ebe-455b-b7a4-4ae3f209f0b8	FNCommissionPaymentDocTypeBE	FNCommissionPaymentDocTypeBE		BE	UFIDA.U9.FN.FNBE
8eccc55d-3e4f-46de-9a2a-8558fdce07fd	FNCPNoticeBE	FNCPNoticeBE		BE	UFIDA.U9.FN.FNBE
74cc05a3-ffe2-4950-a47b-202d47cd1426	FNCommissionReceiveBE	FNCommissionReceiveBE		BE	UFIDA.U9.FN.FNBE
d038e675-4d68-45fe-a2fa-18960815a961	FNCommissionReceiveDocTypeBE	FNCommissionReceiveDocTypeBE		BE	UFIDA.U9.FN.FNBE
c8763392-dfca-4ce6-b7ef-8d04ddf7698d	FNDocClueBE	FNDocClueBE		BE	UFIDA.U9.FN.FNBE
b3821b9e-6c69-4b2f-9d61-2d5e186b3d00	FNDTO	FNDTO		BE	UFIDA.U9.FN.FNBE
bc37e265-20b2-470f-97d4-c8bec84fcb28	FNEnums	FNEnums		BE	UFIDA.U9.FN.FNBE
55eeabb0-53d2-48da-b5c7-e50577f2b5a6	FNException	FNException		BE	UFIDA.U9.FN.FNBE
dc4a9eb4-9c49-4603-802b-3603bc754193	FNFundsAllocateBE	FNFundsAllocateBE		BE	UFIDA.U9.FN.FNBE
e34d6369-f5b7-42e9-9387-7f4c6b16e783	FNFundsAllocateDocTypeBE	FNFundsAllocateDocTypeBE		BE	UFIDA.U9.FN.FNBE
1e0ccbf5-5772-4ae5-a012-f573de738db3	FNFundsAllocateRuleBE	FNFundsAllocateRuleBE		BE	UFIDA.U9.FN.FNBE
9fb672c5-0631-41cb-bce2-2137b684bde1	FNFundsReceiveBE	FNFundsReceiveBE		BE	UFIDA.U9.FN.FNBE
66614864-bbcf-457c-939c-d349eacbaf3d	FNFundsReceiveDocTypeBE	FNFundsReceiveDocTypeBE		BE	UFIDA.U9.FN.FNBE
1edf2755-f804-4ea1-b1e1-625af9b5364a	FNFundsReceiveRuleBE	FNFundsReceiveRuleBE		BE	UFIDA.U9.FN.FNBE
7934ea1a-2a02-4d46-8cc6-f40c56887d78	FNFundsTransferBE	FNFundsTransferBE		BE	UFIDA.U9.FN.FNBE
30de2238-76c8-49af-8e33-bf836d33675e	FNFundsTransferDocTypeBE	FNFundsTransferDocTypeBE		BE	UFIDA.U9.FN.FNBE
e26fdd66-c641-4b7b-8bc8-c471beb2e159	FNInnerAccountBalanceBE	FNInnerAccountBalanceBE		BE	UFIDA.U9.FN.FNBE
be80800c-6bca-4b5c-82e0-266077a48301	FNInnerAccountDiaryBE	FNInnerAccountDiaryBE		BE	UFIDA.U9.FN.FNBE
5a06e9d1-c5ad-48f0-8ca4-c6fe642cb873	FNInnerAccountPerBeginBE	FNInnerAccountPerBeginBE		BE	UFIDA.U9.FN.FNBE
41f4e8b3-f6f9-4c7f-be20-28dd170e1bbc	FNPeroidCloseBE	FNPeroidCloseBE		BE	UFIDA.U9.FN.FNBE
f1816dda-0631-4850-90ab-466890f81073	FNToGL	FNToGL		BE	UFIDA.U9.FN.FNBE
18502f72-407c-44c4-8366-b56dd2f3c7ef	FNToGLDocType	FNToGLDocType		BE	UFIDA.U9.FN.FNBE
70f8f9b8-3fda-42a4-85f2-cc6537ecd2c1	FNXGALBE	FNXGALBE		BE	UFIDA.U9.FN.FNBE
4d96e94a-6ad0-4cb2-a975-84ad30abdd23	FNXGALDocTypeBE	FNXGALDocTypeBE		BE	UFIDA.U9.FN.FNBE
7e2d3c93-12d8-44ec-b9bc-9536b0bab32b	DTOForBP	DTOForBP		BP	UFIDA.U9.FN.FNBP
c59113a4-521a-472d-8d5e-c5ecc755e82a	FNAAIBP	FNAAIBP		BP	UFIDA.U9.FN.FNBP
6bf054d3-832f-4627-a7a6-499b07d30ce2	FNBP	FNBP		BP	UFIDA.U9.FN.FNBP
d555b026-fa03-4379-996a-6882ad5253a3	FNCommissionPayBP	FNCommissionPayBP		BP	UFIDA.U9.FN.FNBP
c5cc6ee1-19d1-4ebf-aeab-029836c13b27	FNCommissionReceiveBP	FNCommissionReceiveBP		BP	UFIDA.U9.FN.FNBP
83587953-d408-4ab6-8c92-32e601bd220a	FNFundsAllocateBP	FNFundsAllocateBP		BP	UFIDA.U9.FN.FNBP
b8fe1c4e-f1a9-4a5d-b318-040dcee18b30	FNFundsReceiveBP	FNFundsReceiveBP		BP	UFIDA.U9.FN.FNBP
3dc9e9ee-1439-49bc-9d2c-4bb713453a3f	FNFundsReceiveRuleBP	FNFundsReceiveRuleBP		BP	UFIDA.U9.FN.FNBP
4a8e3d8b-a027-48ec-b601-28f9ac85f8d0	FNPeriodCloseBP	FNPeriodCloseBP		BP	UFIDA.U9.FN.FNBP
579cc0c6-7b1f-452d-8437-d015572d5a76	FNSysControlBP	FNSysControlBP		BP	UFIDA.U9.FN.FNBP
137adc72-17a2-441a-941a-113f8becb9e9	FNToGLBP	FNToGLBP		BP	UFIDA.U9.FN.FNBP
b2874a91-41b8-44ac-bd89-1ab8d289dfc4	FNXGALBP	FNXGALBP		BP	UFIDA.U9.FN.FNBP
0846093d-e692-4219-8f63-0438865961ba	InnerAccountBP	InnerAccountBP		BP	UFIDA.U9.FN.FNBP
d690cc27-4277-4e0e-adf5-4d61d4aeb73c	InnerAccountPerBeginBP	InnerAccountPerBeginBP		BP	UFIDA.U9.FN.FNBP
93d79f68-fe89-43d4-9bb6-3e41fd29de67	AdjustEntryTemplateBE	AdjustEntryTemplateBE		BE	UFIDA.U9.GC.GCBE
4a5646d5-6c36-4e15-9acb-d41dc3dddc8c	BeginCashFlowBE	BeginCashFlowBE		BE	UFIDA.U9.GC.GCBE
